Campaign_ID,Customer_ID,Date,Channel,Product,Campaign_Type,Location,Customer_Segment,Customer_Age,Marketing_Spend,Impressions,Clicks,Leads,Conversions,Revenue,Purchase_Frequency,Customer_Lifetime_Value
CMP_095,CUST_0868,2026-04-01,Instagram,Home Care,Product Launch,Bangalore,Premium,52,6614.453710777427,35817,1016,468,21,20815.86517528057,5,7928.531526473315
CMP_010,CUST_0855,2026-07-28,YouTube,Packaged Foods,Awareness,Kolkata,Budget,58,84927.93305600762,451088,9816,5044,139,84916.87013372587,4,2034.7514565365568
CMP_045,CUST_0495,2026-06-24,YouTube,Personal Care,Retargeting,Mumbai,Regular,19,96719.29431824983,516607,16760,4502,122,92587.99635293485,5,7454.703039431463
CMP_059,CUST_0478,2026-04-13,Meta Ads,Personal Care,Awareness,Delhi,Premium,61,41125.16346826549,102255,3131,1551,82,96064.07478592158,1,1576.331317028044
CMP_095,CUST_0311,2026-01-09,Instagram,Packaged Foods,Seasonal,Bangalore,Regular,62,5733.8884190701165,24554,608,246,9,8178.293252853872,6,10885.58606161721
CMP_011,CUST_0985,2026-01-20,LinkedIn,Beverages,Product Launch,Delhi,Premium,23,69195.17314208648,362595,9090,3191,138,296577.379468139,4,18748.95985675223
CMP_052,CUST_0776,2026-02-26,Instagram,Snacks,Product Launch,Kolkata,Premium,39,17783.280813922032,142940,4597,2129,104,137341.35134413053,3,3402.3351466349322
CMP_117,CUST_1362,2026-09-23,Google Ads,Snacks,Awareness,Delhi,Budget,29,27067.857908399063,61324,3116,1715,133,109832.41032826217,11,16332.018025093732
CMP_003,CUST_0476,2026-02-02,LinkedIn,Packaged Foods,Conversion,Pune,Premium,45,26703.704284418414,142623,2619,1315,53,100464.82752128351,5,18336.96267647259
CMP_117,CUST_1092,2026-06-03,YouTube,Beverages,Seasonal,Bangalore,Premium,55,29488.595852373805,169845,3033,1669,44,42269.311398777754,1,1999.2837350765174
CMP_045,CUST_0816,2026-04-28,Instagram,Snacks,Product Launch,Chennai,Regular,37,34567.6925234176,120082,4241,1154,67,63135.110530601836,6,9724.854719746021
CMP_020,CUST_0209,2026-09-24,Email,Personal Care,Conversion,Delhi,Regular,42,52773.170377618306,120143,9542,2593,260,296198.0875389679,8,20728.645478296217
CMP_087,CUST_0593,2026-07-24,LinkedIn,Home Care,Awareness,Bangalore,Budget,21,98046.95598727303,626846,16285,5850,227,240977.85593599622,11,16666.057800032682
CMP_124,CUST_0839,2026-05-22,Google Ads,Home Care,Conversion,Hyderabad,Budget,55,61774.208612913026,263895,14486,5246,332,248740.59593650288,3,5760.414788630584
CMP_073,CUST_0339,2026-03-13,LinkedIn,Home Care,Product Launch,Bangalore,Regular,62,92008.08389549016,369222,8560,2284,124,151953.9818228542,6,14427.83687646623
CMP_131,CUST_0780,2026-01-23,Meta Ads,Snacks,Conversion,Chennai,Regular,42,30989.299487751046,100491,3646,1696,112,91387.90127963368,10,20793.95114462463
CMP_070,CUST_1173,2026-04-27,Meta Ads,Snacks,Product Launch,Mumbai,Budget,22,26739.154400858588,155964,4650,2466,95,72569.25967108033,9,13978.931902384333
CMP_084,CUST_1160,2026-07-14,Email,Home Care,Retargeting,Chennai,Budget,21,62796.38054923056,214822,11023,4563,541,536888.1557332308,2,2963.2638504078923
CMP_059,CUST_1195,2026-05-12,Instagram,Beverages,Awareness,Pune,Budget,19,82322.8632407558,204001,6756,3423,157,90676.80182664841,11,13978.343211416313
CMP_075,CUST_1116,2026-03-09,Instagram,Packaged Foods,Retargeting,Kolkata,Budget,38,81541.29626661654,186868,6665,3364,173,94491.4968840558,10,14728.3183159609
CMP_124,CUST_0389,2026-09-26,Meta Ads,Personal Care,Conversion,Delhi,Regular,43,81421.83057009049,368502,12346,5502,301,262874.5045485853,2,2663.3192958820937
CMP_134,CUST_1466,2026-09-25,LinkedIn,Packaged Foods,Product Launch,Delhi,Budget,39,13151.281411472293,43741,1383,472,29,30258.287060957817,4,5765.247636279475
CMP_026,CUST_0452,2026-04-16,Meta Ads,Beverages,Awareness,Pune,Budget,60,43468.2758943406,208120,6262,3032,138,94946.10633911798,7,11028.280944256448
CMP_010,CUST_0023,2026-04-07,YouTube,Home Care,Seasonal,Delhi,Regular,28,20252.62455100658,110849,2188,914,32,26699.30634540244,11,8892.401803457502
CMP_142,CUST_1066,2026-09-06,Instagram,Personal Care,Seasonal,Mumbai,Budget,31,9487.446000522814,68992,2131,838,46,32881.040386682704,8,4597.754055319171
CMP_149,CUST_0639,2026-06-07,Email,Home Care,Product Launch,Pune,Budget,45,64788.28499575548,158575,12690,4125,434,452196.5121412944,9,13774.410547281126
CMP_087,CUST_0906,2026-04-25,LinkedIn,Snacks,Product Launch,Kolkata,Regular,43,13800.455025341571,40853,680,206,11,17346.65420429486,2,2525.1819571929927
CMP_029,CUST_1284,2026-08-02,LinkedIn,Packaged Foods,Conversion,Delhi,Premium,59,94210.51173252909,714292,19438,7430,448,800489.1593754861,5,19082.79557897208
CMP_109,CUST_0940,2026-08-26,Instagram,Snacks,Conversion,Chennai,Premium,39,80363.33620617632,229959,8148,3026,131,141902.05701108466,5,7497.388765717762
CMP_084,CUST_0721,2026-02-05,Google Ads,Beverages,Awareness,Kolkata,Regular,53,35954.28344602771,232474,12682,5169,374,394762.2973876096,2,2312.0754482879947
CMP_059,CUST_0614,2026-08-31,LinkedIn,Home Care,Awareness,Delhi,Regular,60,5540.381235290818,33507,694,392,20,24501.79673847728,8,24555.12868300313
CMP_015,CUST_1456,2026-07-26,Instagram,Beverages,Conversion,Pune,Budget,20,28781.20216119306,77729,3101,1354,67,43900.3158504574,11,16853.027052308626
CMP_040,CUST_0092,2026-05-03,Meta Ads,Beverages,Product Launch,Delhi,Regular,55,14470.553474533606,55110,1954,1158,54,45923.40683790169,11,18801.98598425761
CMP_105,CUST_0168,2026-06-19,Google Ads,Home Care,Conversion,Kolkata,Regular,39,83779.04403674368,230519,12791,5665,365,348282.8190651407,10,21821.685431108584
CMP_024,CUST_0706,2026-06-17,Meta Ads,Snacks,Awareness,Pune,Regular,38,12770.915813607728,38441,978,544,50,,11,17017.508980683127
CMP_081,CUST_0690,2026-09-19,Meta Ads,Snacks,Retargeting,Pune,Budget,31,6231.367879993348,14993,451,204,20,15968.651677545038,8,5984.255485191255
CMP_103,CUST_1150,2026-07-14,Google Ads,Packaged Foods,Awareness,Mumbai,Budget,29,37236.23126601502,184153,8212,3778,356,311763.5056158008,6,6532.163170865529
CMP_055,CUST_1440,2026-09-21,YouTube,Home Care,Awareness,Bangalore,Regular,24,38701.33891489629,99752,1683,444,13,11582.428857313089,7,7614.107644748085
CMP_079,CUST_1457,2026-01-03,Meta Ads,Snacks,Product Launch,Pune,Budget,32,20614.045691731488,74623,2494,1258,96,66877.36905367095,11,18159.228743748874
CMP_079,CUST_0011,2026-03-16,LinkedIn,Packaged Foods,Product Launch,Bangalore,Regular,54,21820.016346751803,58906,1356,406,31,51249.4586804034,8,15747.34426441473
CMP_011,CUST_1114,2026-08-20,LinkedIn,Home Care,Conversion,Chennai,Premium,44,67917.92185526737,178054,5235,2421,120,268736.24662973813,10,26889.4477284614
CMP_063,CUST_0778,2026-06-16,YouTube,Home Care,Conversion,Delhi,Premium,33,43899.502592548844,135614,2765,878,37,41624.14853915136,5,4615.151493612924
CMP_037,CUST_0614,2026-07-10,Google Ads,Home Care,Seasonal,Bangalore,Premium,26,48086.025142743245,177838,11291,6578,735,1130809.4439093745,11,30834.140806697287
CMP_106,CUST_0784,2026-02-18,Instagram,Snacks,Seasonal,Bangalore,Regular,43,37687.356563476,89412,2484,1435,65,64883.48502838719,3,2443.6287314029973
CMP_122,CUST_0512,2026-02-17,LinkedIn,Personal Care,Awareness,Kolkata,Regular,28,40317.30651616878,97262,2505,1477,51,82742.45436445174,11,38304.36157925926
CMP_086,CUST_0221,2026-04-20,Meta Ads,Personal Care,Awareness,Mumbai,Premium,31,58542.467642645344,328725,9821,2788,149,215915.79030453443,6,11336.138419444225
CMP_026,CUST_1152,2026-05-22,Email,Home Care,Product Launch,Hyderabad,Regular,32,57924.81975839831,135032,11212,4652,588,676615.032807802,9,16084.16685168742
CMP_149,CUST_1040,2026-09-26,Google Ads,Beverages,Conversion,Hyderabad,Regular,55,93690.86497954026,295545,13674,5481,461,488917.4431952003,7,19240.529724636242
CMP_120,CUST_0850,2026-09-16,LinkedIn,Beverages,Product Launch,Pune,Premium,25,75128.00977115665,197229,7157,2284,116,250835.8524981071,1,4305.342313779644
CMP_021,CUST_0618,2026-02-06,Email,Personal Care,Product Launch,Pune,Regular,35,43445.80853754832,101614,8227,4507,505,646850.8599342961,9,27681.613825654713
CMP_010,CUST_1164,2026-05-15,LinkedIn,Packaged Foods,Retargeting,Kolkata,Premium,51,76868.89878466065,220919,5137,2655,104,193323.0879084165,4,6999.664454070023
CMP_003,CUST_0385,2026-08-16,Email,Beverages,Retargeting,Bangalore,Premium,47,56666.77346598755,174380,13150,5746,772,1458946.7220572452,8,15687.866173192391
CMP_116,CUST_0058,2026-08-04,Google Ads,Snacks,Retargeting,Pune,Budget,47,84072.22210842463,472827,22471,10099,878,625809.2909233687,4,7248.086602050436
CMP_085,CUST_0606,2026-02-11,Instagram,Home Care,Product Launch,Bangalore,Budget,60,48033.05543722408,175975,6621,1860,81,59256.114462422694,6,8467.391123087566
CMP_110,CUST_0497,2026-01-16,LinkedIn,Home Care,Retargeting,Pune,Budget,25,38701.74125732698,93252,2375,903,37,38574.26942204886,9,20815.646737405095
CMP_078,CUST_1352,2026-07-16,Google Ads,Snacks,Awareness,Mumbai,Regular,32,99291.11664102037,345346,15626,8666,572,703574.2288058599,10,25494.406384530575
CMP_033,CUST_0073,2026-07-17,Google Ads,Beverages,Awareness,Hyderabad,Premium,26,7595.353605965613,62734,3014,1704,128,183655.82897690995,3,4232.722993474633
CMP_034,CUST_0039,2026-07-30,Instagram,Snacks,Conversion,Mumbai,Premium,26,32573.659176449655,74065,2533,708,22,24618.9746638122,10,16427.953005024443
CMP_121,CUST_0119,2026-06-10,Instagram,Beverages,Seasonal,Chennai,Budget,20,17310.531026852477,74867,2482,820,34,22915.91455791552,2,1648.5650363781315
CMP_042,CUST_0138,2026-05-05,Instagram,Home Care,Retargeting,Bangalore,Regular,58,8271.417116419607,21572,710,209,15,14269.737723487193,9,9423.106776911307
CMP_146,CUST_0545,2026-06-30,LinkedIn,Personal Care,Conversion,Pune,Budget,59,48235.09857722132,293771,6818,3377,194,194923.3020279838,10,23834.426947737855
CMP_025,CUST_0930,2026-05-29,LinkedIn,Personal Care,Seasonal,Pune,Premium,51,69840.99366008068,175172,5220,2732,112,200072.8268416179,9,32363.288008713484
CMP_095,CUST_0775,2026-05-04,Email,Snacks,Awareness,Pune,Budget,48,40506.19696591141,152722,11424,2873,408,426476.1655661117,11,21365.173098212756
CMP_122,CUST_1261,2026-05-05,YouTube,Beverages,Retargeting,Mumbai,Premium,43,8957.985040846397,52317,1027,260,12,12709.534983083178,7,10607.32317891308
CMP_117,CUST_0703,2026-05-25,YouTube,Beverages,Awareness,Bangalore,Premium,30,67980.18097581307,237865,5468,2759,85,100873.0289775856,3,3539.9607144978004
CMP_120,CUST_0226,2026-03-24,LinkedIn,Packaged Foods,Seasonal,Bangalore,Premium,19,13775.229731210178,98360,2613,1113,50,88421.52537970163,10,16520.976714625016
CMP_115,CUST_0722,2026-08-10,Google Ads,Snacks,Conversion,Mumbai,Premium,30,61367.1993479564,226417,9323,4599,465,592417.6857418475,4,12645.184699451336
CMP_107,CUST_1159,2026-04-05,Meta Ads,Packaged Foods,Retargeting,Bangalore,Regular,21,95492.71424018824,355074,10887,5321,188,158758.3664547245,7,9333.245287600763
CMP_035,CUST_0039,2026-03-25,YouTube,Packaged Foods,Product Launch,Delhi,Premium,41,95518.40491991532,643156,12537,5383,206,208646.10468826894,10,12736.441233554402
CMP_150,CUST_0078,2026-03-15,LinkedIn,Home Care,Awareness,Kolkata,Regular,64,27620.03460984748,150312,3478,2069,120,180282.86137800422,2,3866.8388471476824
CMP_011,CUST_0931,2026-04-27,YouTube,Home Care,Awareness,Pune,Regular,26,56045.086047139535,183384,3503,1130,36,27659.88402250608,9,5708.6360589194355
CMP_049,CUST_0463,2026-04-28,YouTube,Snacks,Product Launch,Hyderabad,Budget,58,60333.33239460935,142933,1942,912,21,13154.070031994468,4,2974.0292200057474
CMP_025,CUST_0349,2026-05-05,YouTube,Snacks,Seasonal,Kolkata,Premium,60,51820.58669351767,126918,2377,1148,41,35804.34444790155,6,7385.0398144449855
CMP_079,CUST_0187,2026-08-16,Google Ads,Snacks,Product Launch,Kolkata,Regular,47,66897.10059805388,381133,17984,9824,439,499659.19015950937,11,29198.04300415739
CMP_058,CUST_0707,2026-07-20,LinkedIn,Packaged Foods,Seasonal,Mumbai,Budget,24,68407.1017372781,266536,5758,1669,106,96479.75719673651,10,10715.693936151032
CMP_004,CUST_0658,2026-03-04,Meta Ads,Personal Care,Retargeting,Bangalore,Regular,50,49204.183659774724,129803,2493,1082,57,59941.73154411442,7,7105.221784789887
CMP_137,CUST_0389,2026-01-26,Google Ads,Snacks,Product Launch,Hyderabad,Premium,40,7139.093726680758,41176,1905,1089,75,117239.55085316494,6,8224.239026686142
CMP_050,CUST_0973,2026-02-07,LinkedIn,Snacks,Seasonal,Hyderabad,Premium,24,94826.6384067171,428157,11317,6693,374,790868.8940038488,7,16642.287537731663
CMP_100,CUST_1139,2026-07-29,Email,Personal Care,Seasonal,Bangalore,Premium,59,65349.61817145806,200475,15328,7624,746,1250887.0121452291,1,2430.8283661668934
CMP_146,CUST_1170,2026-07-10,Google Ads,Packaged Foods,Seasonal,Hyderabad,Regular,56,31879.084634477204,97870,4109,2389,143,142331.75149525018,4,8804.512549854046
CMP_033,CUST_0477,2026-09-28,Google Ads,Beverages,Awareness,Pune,Budget,62,84422.17709037379,444829,22063,12383,888,680160.3689716188,6,5687.220811954695
CMP_117,CUST_0576,2026-05-30,LinkedIn,Personal Care,Seasonal,Mumbai,Regular,56,78241.48732611082,368252,8552,2847,130,167807.58224849345,10,30639.888147151538
CMP_059,CUST_0497,2026-09-26,YouTube,Snacks,Product Launch,Delhi,Budget,40,75434.88963198499,437326,10006,4105,141,92949.83692528566,11,6805.887915014035
CMP_137,CUST_0556,2026-09-04,Email,Snacks,Retargeting,Mumbai,Budget,40,58712.85608896162,166394,13078,3461,316,349197.0953980026,11,21933.81895533624
CMP_139,CUST_0049,2026-04-25,Instagram,Home Care,Product Launch,Bangalore,Budget,29,69851.86412669785,394108,15992,4914,198,148715.49846203666,9,5388.884202590242
CMP_124,CUST_1463,2026-09-28,Instagram,Home Care,Retargeting,Kolkata,Budget,18,54723.158525239785,223100,8683,4594,198,114780.80507270183,8,7673.300451232039
CMP_104,CUST_1303,2026-09-11,LinkedIn,Beverages,Conversion,Mumbai,Budget,35,9249.076710212057,37164,687,257,8,10068.822265781942,10,18833.297862281972
CMP_022,CUST_0477,2026-03-01,Email,Home Care,Retargeting,Hyderabad,Regular,60,96142.78458039858,250805,21581,8468,817,880126.3940717677,7,7495.765825271808
CMP_019,CUST_1405,2026-01-20,Meta Ads,Snacks,Seasonal,Bangalore,Premium,22,76122.33843333971,381526,9348,4565,267,356551.4719200444,3,8982.283561455552
CMP_117,CUST_0326,2026-04-17,Instagram,Snacks,Conversion,Hyderabad,Premium,63,25665.46151046488,125528,4932,2046,73,82077.34669582846,4,5490.075497777189
CMP_044,CUST_0555,2026-05-14,Instagram,Personal Care,Product Launch,Hyderabad,Budget,50,22576.22475453409,178160,6941,3467,184,125502.20607061185,4,4674.311182356254
CMP_097,CUST_0625,2026-01-29,LinkedIn,Personal Care,Awareness,Mumbai,Budget,46,54922.98859932544,136287,3030,1610,39,39267.15364254432,8,10063.792591404796
CMP_089,CUST_1438,2026-08-21,YouTube,Snacks,Product Launch,Hyderabad,Regular,29,48709.33450571726,184986,3442,1015,44,35526.856215163374,11,17824.77421762564
CMP_109,CUST_1232,2026-09-01,Instagram,Snacks,Awareness,Hyderabad,Regular,35,20614.051929727357,53710,2315,621,32,30425.41663783532,6,5824.415677141005
CMP_103,CUST_0594,2026-05-06,Google Ads,Beverages,Conversion,Bangalore,Regular,46,41386.03318400756,193044,8798,4298,295,306048.68359740626,3,6038.913014541694
CMP_141,CUST_0901,2026-01-19,Instagram,Home Care,Product Launch,Hyderabad,Regular,43,54349.89860163594,164815,6690,3046,193,154383.9127277971,1,1777.3259076466165
CMP_034,CUST_1464,2026-08-25,LinkedIn,Home Care,Conversion,Hyderabad,Budget,45,89803.27150317712,573714,13802,5015,275,324269.29274865164,11,28658.631469866534
CMP_025,CUST_1180,2026-05-26,Instagram,Beverages,Product Launch,Chennai,Premium,51,62332.57558912976,185680,5868,1510,59,59098.34515700753,6,10279.602286394622
CMP_029,CUST_0225,2026-02-22,Meta Ads,Home Care,Product Launch,Delhi,Regular,40,41457.58859788793,137853,3925,1826,77,75014.70583281625,5,5739.23320959571
CMP_061,CUST_0731,2026-03-30,Google Ads,Personal Care,Product Launch,Hyderabad,Regular,31,74082.11405486801,197393,9089,4751,393,414393.73402660753,2,1831.2057385593894
CMP_106,CUST_0495,2026-09-18,Email,Snacks,Retargeting,Chennai,Premium,60,56899.820262951114,205661,13455,4053,400,760463.157994592,11,17911.575746282066
CMP_052,CUST_1408,2026-08-31,YouTube,Home Care,Product Launch,Delhi,Budget,48,34374.90557024389,148295,2101,1181,34,17296.424167016066,4,1898.6350580673593
CMP_003,CUST_0234,2026-06-16,Email,Packaged Foods,Product Launch,Delhi,Regular,23,13848.348359263275,33676,3017,1804,232,263402.17208748497,3,8197.804141628281
CMP_041,CUST_0379,2026-06-19,Meta Ads,Home Care,Seasonal,Hyderabad,Premium,54,51788.607541695215,174502,6388,3419,193,257037.43808117067,9,17051.14864154566
CMP_116,CUST_0925,2026-04-01,Email,Snacks,Conversion,Bangalore,Budget,44,9842.792529524217,40475,3235,1901,272,234003.2742541354,7,11037.485740992151
CMP_104,CUST_0555,2026-09-24,LinkedIn,Personal Care,Seasonal,Bangalore,Regular,27,55606.814169912584,223084,7481,2261,124,168850.84748714403,3,6422.8106682362
CMP_046,CUST_0638,2026-06-21,Instagram,Snacks,Retargeting,Kolkata,Regular,22,9762.011070477534,52807,1546,533,23,17470.106767621073,10,13574.45657827695
CMP_032,CUST_0280,2026-09-01,Instagram,Beverages,Seasonal,Bangalore,Budget,29,5787.864396596415,26215,1099,588,28,19672.284637590175,1,614.4638248158423
CMP_094,CUST_0736,2026-02-07,Instagram,Packaged Foods,Product Launch,Mumbai,Regular,62,30783.01515610539,72673,2471,1445,51,50773.77410306855,6,11447.55346676048
CMP_145,CUST_0016,2026-03-26,Instagram,Snacks,Awareness,Delhi,Regular,47,58787.73771720384,165086,6250,1624,88,78603.7002446469,9,14883.920100109328
CMP_106,CUST_1101,2026-03-01,Meta Ads,Beverages,Seasonal,Mumbai,Premium,47,37022.36154855952,87000,2940,1254,59,78662.52120450801,4,6729.140080608823
CMP_108,CUST_0734,2026-07-08,Google Ads,Personal Care,Product Launch,Chennai,Premium,52,61309.15802778676,148687,7420,2728,208,305154.93860225775,10,24754.249830775956
CMP_003,CUST_1465,2026-07-13,Meta Ads,Personal Care,Product Launch,Kolkata,Regular,27,80009.62008207568,360519,9877,4632,249,221210.1347875545,6,12566.93579368433
CMP_061,CUST_0405,2026-02-05,Meta Ads,Snacks,Retargeting,Delhi,Regular,58,96978.98218398831,252755,6641,3669,165,168878.6876105919,10,9323.377003408124
CMP_032,CUST_0575,2026-07-08,YouTube,Packaged Foods,Product Launch,Hyderabad,Regular,23,11342.790028542087,45346,869,296,24,20800.68680512458,4,4876.738031469294
CMP_086,CUST_0516,2026-01-02,LinkedIn,Beverages,Seasonal,Bangalore,Regular,56,94469.64411340888,209949,5505,2315,104,143984.2482492611,9,12748.236872903864
CMP_018,CUST_1249,2026-04-15,Google Ads,Beverages,Product Launch,Delhi,Budget,24,41722.26754886916,102560,3825,2091,104,76873.31245844187,5,8759.74502752986
CMP_126,CUST_1444,2026-03-26,LinkedIn,Personal Care,Seasonal,Hyderabad,Regular,25,89650.77953899189,283951,7132,3149,137,178750.7917817053,6,17565.471541648603
CMP_117,CUST_0896,2026-01-26,Google Ads,Personal Care,Conversion,Kolkata,Premium,36,84353.89154178542,332687,15040,5345,418,704575.8611239723,3,7092.956327435806
CMP_042,CUST_1357,2026-08-27,Google Ads,Packaged Foods,Product Launch,Kolkata,Budget,37,35188.565627535674,170615,7910,4344,206,165040.008439621,2,2473.6687575625892
CMP_027,CUST_0418,2026-07-09,YouTube,Packaged Foods,Seasonal,Hyderabad,Regular,34,60542.29756334579,246301,5087,1352,55,35576.49327007608,11,19501.90698729921
CMP_037,CUST_1096,2026-06-21,Email,Beverages,Awareness,Mumbai,Budget,30,77375.84273224536,177385,12921,5647,963,1066639.106917482,4,5346.957732030516
CMP_023,CUST_0098,2026-06-07,Google Ads,Snacks,Retargeting,Hyderabad,Regular,54,84890.10938145804,505754,29239,9658,797,902369.761865787,7,14378.089143639962
CMP_093,CUST_0318,2026-06-04,Instagram,Packaged Foods,Conversion,Delhi,Premium,27,48140.00570737896,198379,7204,4010,256,297329.36236321455,8,8767.490034213854
CMP_142,CUST_0817,2026-01-18,LinkedIn,Personal Care,Product Launch,Hyderabad,Regular,48,64591.548480780395,293011,8476,4515,169,226912.7075044673,7,10160.109416339845
CMP_127,CUST_0186,2026-05-07,Email,Snacks,Retargeting,Mumbai,Budget,46,63620.14848907029,154127,12746,3634,391,360275.5169154322,1,798.4546235940971
